"","treatment","inoculum","Sample Id","Plant","Operator","Analysis Date Time","ImageFileName","ImageAcqDeviceAndSoftwareInfo DateTimeModified","AnalysedRegionArea(cm2)","AnalysedRegionWidth(cm)","AnalysedRegionHeight(cm)","Left Top Right Bottom  NExclusions","DevOrder Criteria","ImgType CalibMeth TPU Units PxSizeH PxSizeV [CalFile]","PxClassif","Filters","Fractal PxMin PxMax","SoilVol(m3)","Length(cm)","LengthTen(cm)","ProjArea(cm2)","ProjAreaTen(cm2)/RatioLeafToRootArea","SurfArea(cm2)","SurfAreaTen(cm2)","AvgDiam(mm)","AvgDiamTen(mm)","LenPerVol(cm/m3)","LenPerVolTen(cm/m3)","RootVolume(cm3)","FractalDimension","FractalDeviation","Tips","Forks","Crossings","NofLinks","NLinksIL","NLinksEE","NLinksEEL","NLinksEI","NLinksII","LengthLinksIL","LengthLinksEE","LengthLinksEEL","LengthLinksEI","LengthLinksII","Altitude","ExternalPathLength","LinkAvgLength(cm)","LinkAvgProjArea(cm2)","LinkAvgSurfArea(cm2)","LinkAvgDiam(mm)","LinkAvgBrAngle(deg)","NofNodules","LeafArea","...54","NAxis","Main NAxis","Main TotLength","Lateral NAxis","Lateral TotLength","Tertiary NAxis","Tertiary TotLength","NSeedlings/Seedling#","NumberOfClasses","ClassBoundaries","LenTotHistoClasses","0<.L.<=0.5000000","0.5000000<.L.<=1.0000000","1.0000000<.L.<=1.5000000","1.5000000<.L.<=2.0000000","2.0000000<.L.<=2.5000000","2.5000000<.L.<=3.0000000","3.0000000<.L.<=3.5000000","3.5000000<.L.<=4.0000000","4.0000000<.L.<=4.5000000",".L.>4.5000000","SATotHistoClasses","0<.SA.<=0.5000000","0.5000000<.SA.<=1.0000000","1.0000000<.SA.<=1.5000000","1.5000000<.SA.<=2.0000000","2.0000000<.SA.<=2.5000000","2.5000000<.SA.<=3.0000000","3.0000000<.SA.<=3.5000000","3.5000000<.SA.<=4.0000000","4.0000000<.SA.<=4.5000000",".SA.>4.5000000","PATotHistoClasses","0<.PA.<=0.5000000","0.5000000<.PA.<=1.0000000","1.0000000<.PA.<=1.5000000","1.5000000<.PA.<=2.0000000","2.0000000<.PA.<=2.5000000","2.5000000<.PA.<=3.0000000","3.0000000<.PA.<=3.5000000","3.5000000<.PA.<=4.0000000","4.0000000<.PA.<=4.5000000",".PA.>4.5000000","VolTotHistoClasses","0<.V.<=0.5000000","0.5000000<.V.<=1.0000000","1.0000000<.V.<=1.5000000","1.5000000<.V.<=2.0000000","2.0000000<.V.<=2.5000000","2.5000000<.V.<=3.0000000","3.0000000<.V.<=3.5000000","3.5000000<.V.<=4.0000000","4.0000000<.V.<=4.5000000",".V.>4.5000000","0<.T.<=0.5000000","0.5000000<.T.<=1.0000000","1.0000000<.T.<=1.5000000","1.5000000<.T.<=2.0000000","2.0000000<.T.<=2.5000000","2.5000000<.T.<=3.0000000","3.0000000<.T.<=3.5000000","3.5000000<.T.<=4.0000000","4.0000000<.T.<=4.5000000",".T.>4.5000000","GrpName...119","Background","GrpName...121","Root","GrpName...123","NotUsed"
"106","Kalex","NI","Plant2_NI_Kalex_Part1",2,"Davide","1686408145","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-152","Smooth Off Area Off LWRatio Off","Off",0.000931,2456.7532,0,66.6133,0,209.272,0,0.2711,0,2638832.6368,0,1.419,0,0,13232,28014,4269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2454.878,2166.355,220.6554,41.7406,11.4645,3.5207,2.1966,2.9574,1.8197,2.1132,2.0549,183.7042,97.7513,47.8604,15.7015,6.1238,2.4559,1.8171,3.0335,2.1777,2.8218,3.961,58.4749,31.1152,15.2345,4.998,1.9493,0.7817,0.5784,0.9656,0.6932,0.8982,1.2608,3.7894,0.5482,0.8571,0.4766,0.2621,0.1372,0.1198,0.2479,0.2077,0.3001,0.6327,13180,37,10,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"107","Kalex","NI","Plant2_NI_Kalex_Part2",2,"Davide","1686408806","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-154","Smooth Off Area Off LWRatio Off","Off",0.000931,2045.4866,0,48.9061,0,153.643,0,0.2391,0,2197085.4997,0,0.918,0,0,12517,22591,3811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2044.1136,1867.4531,134.7052,30.1827,7.8601,1.245,0.4141,0.6566,0,0.013,1.5839,131.9804,82.7503,28.1848,11.7557,4.0926,0.8825,0.3473,0.6493,0,0.4191,2.8988,42.0107,26.3402,8.9715,3.7419,1.3027,0.2809,0.1106,0.2067,0,0.1334,0.9227,2.088,0.4599,0.4873,0.3695,0.1706,0.0499,0.0233,0.0511,0,0.0427,0.4336,12486,22,4,4,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA
"108","Kalex","NI","Plant3_NI_Kalex_Part1",3,"Davide","1686409816","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-142","Smooth Off Area Off LWRatio Off","Off",0.000931,2317.9444,0,68.303,0,214.5802,0,0.2947,0,2489736.2426,0,1.581,0,0,11149,22813,3192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2316.6216,2024.4063,218.2724,41.2491,14.9875,7.4383,5.0591,1.5276,0.6329,0.2968,2.7516,188.3038,99.8168,47.4885,15.3299,8.077,5.2649,4.2606,1.5092,0.7175,0.3674,5.4719,59.939,31.7727,15.1161,4.8797,2.571,1.6759,1.3562,0.4804,0.2284,0.117,1.7418,3.9385,0.5807,0.8516,0.4585,0.3481,0.298,0.2862,0.1189,0.0648,0.0361,0.8957,11109,32,4,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"109","Kalex","NI","Plant3_NI_Kalex_Part2",3,"Davide","1686410619","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-142","Smooth Off Area Off LWRatio Off","Off",0.000931,2142.544,0,67.7376,0,212.8039,0,0.3162,0,2301336.2035,0,1.682,0,0,10703,20922,2885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2141.3451,1843.6808,199.5758,54.4091,19.6824,9.0461,6.4624,4.0769,1.2162,0.6865,2.509,189.4889,93.2888,41.9291,21.0542,10.4809,6.3515,5.5061,4.1861,1.4422,0.9001,4.35,60.3162,29.6947,13.3464,6.7018,3.3362,2.0217,1.7526,1.3325,0.4591,0.2865,1.3846,4.3078,0.5622,0.7267,0.6574,0.4475,0.3562,0.3744,0.3426,0.1362,0.0939,0.6106,10657,38,5,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"110","Kalex","NI","Plant4_NI_Kalex_Part1",4,"Davide","1686411889","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-147","Smooth Off Area Off LWRatio Off","Off",0.000931,2215.2516,0,66.5033,0,208.9263,0,0.3002,0,2379432.3995,0,1.568,0,0,9570,20173,3062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2214.1665,1925.1448,203.4902,50.4546,15.1737,9.0846,4.2429,1.9512,2.4755,0.82,1.3291,185.7042,96.9513,43.3833,18.9927,8.204,6.3732,3.6381,1.9361,2.9284,1.12,2.1772,59.1115,30.8605,13.8093,6.0456,2.6114,2.0286,1.158,0.6163,0.9322,0.3565,0.693,3.7241,0.5795,0.7676,0.5771,0.3558,0.3575,0.249,0.1532,0.276,0.1219,0.2865,9529,35,4,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"111","Kalex","NI","Plant4_NI_Kalex_Part2",4,"Davide","1686412497","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-157","Smooth Off Area Off LWRatio Off","Off",0.000931,1647.2408,0,55.1192,0,173.162,0,0.3346,0,1769324.2131,0,1.449,0,0,7620,12332,1585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1646.2295,1427.9202,139.47,39.7661,20.2763,10.1585,2.7662,0.5514,2.2061,1.0649,2.0498,151.9737,77.4859,29.3088,15.5783,11.0879,6.9363,2.3238,0.5435,2.6449,1.3999,4.6645,48.3747,24.6645,9.3293,4.9587,3.5294,2.2079,0.7397,0.173,0.8419,0.4456,1.4848,3.8222,0.4776,0.5106,0.4932,0.486,0.3781,0.1557,0.0427,0.2527,0.1466,0.8791,7568,43,4,2,0,0,0,2,1,0,NA,NA,NA,NA,NA,NA
"112","Kalex","NI","Plant5_NI_Kalex_Part1",5,"Davide","1686413037","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-142","Smooth Off Area Off LWRatio Off","Off",0.000931,2431.3156,0,78.0369,0,245.1602,0,0.321,0,2611509.7405,0,1.967,0,0,13283,25072,3667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2430.3001,2072.1736,276.0574,40.8688,19.7921,8.8572,3.5917,1.9352,1.6392,0.7647,4.6203,213.2409,104.51,58.6856,15.6714,10.6927,6.1105,3.0254,1.9263,1.9429,0.9964,9.6798,67.8767,33.2666,18.6802,4.9884,3.4036,1.945,0.963,0.6132,0.6185,0.3171,3.0812,5.3375,0.6342,1.0266,0.4859,0.4635,0.3366,0.2033,0.1528,0.1835,0.1033,1.7479,13217,57,8,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"113","Kalex","NI","Plant5_NI_Kalex_Part2",5,"Davide","1686413750","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-144","Smooth Off Area Off LWRatio Off","Off",0.000931,1802.8935,0,58.417,0,183.5226,0,0.324,0,1936512.8957,0,1.487,0,0,11489,18107,2579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1801.5978,1535.9403,174.0538,50.4049,21.425,9.0752,4.0478,1.3645,1.315,2.2433,1.7278,161.3849,74.5717,37.6772,18.8691,11.4568,6.225,3.5016,1.3724,1.5857,3.02,3.1055,51.3704,23.7369,11.993,6.0062,3.6468,1.9815,1.1146,0.4368,0.5047,0.9613,0.9885,3.801,0.4452,0.6741,0.5687,0.4902,0.3414,0.2416,0.1101,0.1523,0.3238,0.4537,11435,37,12,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"114","Kalex","NI","Plant6_NI_Kalex_Part1",6,"Davide","1686414400","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-144","Smooth Off Area Off LWRatio Off","Off",0.000931,2162.594,0,61.8985,0,194.4597,0,0.2862,0,2322872.166,0,1.391,0,0,12704,21568,3587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2161.3889,1911.4172,179.3766,38.3759,14.6921,6.8008,1.5136,1.4853,0.6796,1.0187,6.0291,172.8858,91.2153,37.917,14.8595,7.8825,4.8323,1.2872,1.5115,0.8017,1.3408,11.238,55.0313,29.0347,12.0693,4.7299,2.5091,1.5382,0.4097,0.4811,0.2552,0.4268,3.5772,4.3891,0.528,0.6603,0.4636,0.3388,0.2745,0.0874,0.1226,0.0755,0.1406,1.698,12662,29,6,3,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA
"115","Kalex","NI","Plant6_NI_Kalex_Part2",6,"Davide","1686414977","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-150","Smooth Off Area Off LWRatio Off","Off",0.000931,1770.852,0,47.2259,0,148.3645,0,0.2667,0,1902096.6501,0,0.989,0,0,10460,17074,2626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1769.694,1570.8873,146.1642,30.8745,9.5146,8.2765,1.9914,0.8694,0.3847,0.4295,0.3019,130.1114,72.3765,31.0187,11.6027,5.1402,5.8415,1.7275,0.8806,0.4711,0.5492,0.5033,41.4157,23.0382,9.8736,3.6933,1.6362,1.8594,0.5499,0.2803,0.1499,0.1748,0.1602,2.2117,0.4045,0.5431,0.3512,0.2227,0.3294,0.1196,0.0711,0.0458,0.0558,0.0686,10430,24,5,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"116","Ridomil","AB1","Plant1_AB1_Ridomil",1,"Davide","1673436296","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-137","Smooth Off Area Off LWRatio Off","Off",0.000931,1147.1551,0,44.6919,0,140.4038,0,0.3896,0,1232175.2211,0,1.367,0,0,5302,6939,873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1146.5726,935.8286,134.839,39.3037,14.41,11.6607,4.8008,1.7333,1.445,0.5701,1.9815,128.576,56.0304,29.6752,15.1968,7.7744,8.1896,4.0803,1.7574,1.662,0.7575,3.4523,40.927,17.835,9.4459,4.8373,2.4747,2.6068,1.2988,0.5594,0.529,0.2411,1.0989,3.3207,0.3757,0.5403,0.4743,0.3358,0.4597,0.2769,0.142,0.1523,0.0802,0.4836,5244,43,7,2,3,2,1,0,0,0,NA,NA,NA,NA,NA,NA
"117","Ridomil","AB1","Plant2_AB1_Ridomil",2,"Davide","1673436741","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-140","Smooth Off Area Off LWRatio Off","Off",0.000931,957.8453,0,40.2162,0,126.3431,0,0.4199,0,1028834.9501,0,1.326,0,0,3873,4408,428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",957.2799,777.7288,115.5805,31.6751,14.2489,5.5239,2.6101,2.7827,2.0092,1.2431,3.8774,115.5107,51.0446,24.8904,12.094,7.6096,3.9285,2.2479,2.8788,2.3913,1.6457,6.7798,36.7682,16.248,7.9229,3.8497,2.4222,1.2505,0.7155,0.9163,0.7612,0.5238,2.1581,3.4823,0.358,0.4432,0.3726,0.3253,0.2232,0.1543,0.2376,0.2268,0.1736,0.9678,3830,33,4,1,1,2,1,0,0,1,NA,NA,NA,NA,NA,NA
"118","Ridomil","AB1","Plant3_AB1_Ridomil",3,"Davide","1673437187","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-139","Smooth Off Area Off LWRatio Off","Off",0.000931,630.7164,0,28.9545,0,90.9632,0,0.4591,0,677461.1771,0,1.044,0,0,3152,3362,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",630.3904,464.9799,107.0465,33.537,8.9983,8.0234,2.6481,2.3927,1.4461,0.31,1.0085,82.8956,27.6077,23.9037,12.4828,4.9565,5.6219,2.2648,2.4692,1.6799,0.3902,1.5191,26.3865,8.7878,7.6088,3.9734,1.5777,1.7895,0.7209,0.786,0.5347,0.1242,0.4835,2.2762,0.1928,0.441,0.3744,0.2186,0.3147,0.1547,0.2031,0.1555,0.039,0.1823,3088,49,6,4,2,2,0,1,0,0,NA,NA,NA,NA,NA,NA
"119","Ridomil","AB1","Plant4_AB1_Ridomil",4,"Davide","1673437606","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-140","Smooth Off Area Off LWRatio Off","Off",0.000931,1316.7401,0,55.8883,0,175.5781,0,0.4244,0,1414328.8372,0,1.863,0,0,4981,5344,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1316.1826,1056.8164,182.2406,30.353,13.9459,12.7806,4.2368,6.7505,2.1051,0.5282,6.4255,160.5603,68.8536,38.1774,11.574,7.366,8.8981,3.6629,6.7324,2.517,0.7021,12.0768,51.1079,21.9168,12.1522,3.6841,2.3447,2.8323,1.1659,2.143,0.8012,0.2235,3.8442,5.2379,0.4761,0.6616,0.356,0.3117,0.4947,0.2528,0.5352,0.2398,0.0744,1.8356,4938,31,10,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"120","Ridomil","AB1","Plant5_AB1_Ridomil",5,"Davide","1673438019","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.000931,943.6952,0,46.0917,0,144.8013,0,0.4884,0,1013636.0492,0,1.768,0,0,3417,3967,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",943.3838,721.5951,136.4241,45.2045,15.513,6.736,4.1603,5.0175,1.5988,1.6161,5.5185,132.3282,48.9027,29.7093,17.4425,8.285,4.7809,3.5337,5.0549,1.8576,2.1886,10.573,42.1214,15.5662,9.4568,5.5521,2.6372,1.5218,1.1248,1.609,0.5913,0.6967,3.3655,4.7775,0.3459,0.5355,0.5425,0.3544,0.2716,0.2394,0.4059,0.172,0.236,1.6743,3353,50,10,2,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"121","Ridomil","AB1","Plant6_AB1_Ridomil",6,"Davide","1673438386","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.000931,1229.6929,0,49.5745,0,155.7427,0,0.4031,0,1320830.2031,0,1.57,0,0,5500,8342,973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1229.2476,976.1783,199.2251,29.4557,9.6991,3.0143,1.7258,2.0668,0.8187,1.083,5.9809,141.2099,63.0793,42.4867,11.1438,5.1736,2.1185,1.4921,2.108,0.9405,1.4249,11.2425,44.9485,20.0788,13.5239,3.5472,1.6468,0.6743,0.475,0.671,0.2994,0.4536,3.5786,4.1612,0.4538,0.7489,0.3396,0.2211,0.1191,0.103,0.1715,0.0861,0.1493,1.7689,5414,70,8,3,4,0,0,0,0,1,NA,NA,NA,NA,NA,NA
"122","Ridomil","AB21","Plant1_AB21_Ridomil",1,"Davide","1702220550","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-144","Smooth Off Area Off LWRatio Off","Off",0.000931,1838.6183,0,71.7258,0,225.3331,0,0.3901,0,1974885.4168,0,2.198,0,0,8611,12390,1283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1838.1868,1465.3577,248.3038,83.33,20.3976,8.5376,4.3221,1.7096,0.9078,1.4648,3.8557,201.9373,83.8396,54.9788,31.0416,11.0197,6.0431,3.7514,1.7122,1.0808,1.9275,6.5426,64.2786,26.687,17.5003,9.8808,3.5077,1.9236,1.1941,0.545,0.344,0.6135,2.0826,4.9139,0.5443,1.0113,0.9327,0.4771,0.3419,0.2601,0.1368,0.1024,0.2019,0.9053,8542,53,10,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"123","Ridomil","AB21","Plant2_AB21_Ridomil",2,"Davide","1702221216","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-146","Smooth Off Area Off LWRatio Off","Off",0.000931,1323.9814,0,49.6814,0,156.0789,0,0.3752,0,1422106.7615,0,1.464,0,0,6055,8282,843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1323.2136,1068.0118,177.1725,57.2697,9.2719,5.7197,2.8179,1.5164,0.451,0.141,0.8417,140.2589,66.3161,37.1301,21.7611,4.961,4.0101,2.3904,1.4911,0.5151,0.179,1.5051,44.6458,21.1091,11.8189,6.9268,1.5791,1.2765,0.7609,0.4746,0.164,0.057,0.4791,2.7667,0.4579,0.645,0.6654,0.2125,0.2248,0.1619,0.1168,0.0469,0.0181,0.2174,5985,56,5,5,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA
"124","Ridomil","AB21","Plant3_AB21_Ridomil",3,"Davide","1702222104","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-147","Smooth Off Area Off LWRatio Off","Off",0.000931,1839.9277,0,65.1656,0,204.7238,0,0.3542,0,1976291.8205,0,1.813,0,0,10462,11550,1404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",1839.186,1504.4462,230.9111,66.8744,21.2392,7.8005,3.2198,2.6038,0.7834,0.4301,0.8776,184.0907,82.6749,50.8745,25.5477,11.3198,5.4614,2.707,2.6488,0.9395,0.5866,1.3305,58.5979,26.3162,16.1939,8.1321,3.6032,1.7384,0.8617,0.8431,0.299,0.1867,0.4235,3.7515,0.5355,0.9285,0.7883,0.483,0.3055,0.1815,0.2147,0.0899,0.0637,0.1609,10396,59,4,2,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA
